,id,title,artist,company,date_released,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
0,7HrCnwDvbtCKSZtpNDmII9,Miracles in December,EXO,SM,2013-12-09,0.587,0.314,8,-7.62,1,0.0313,0.677,0.0,0.137,0.211,119.797,273288
1,5KkqyiAZr8QT6zscgM2pJf,Christmas Day,EXO,SM,2013-12-09,0.715,0.483,8,-5.857,1,0.0466,0.379,0.0,0.151,0.498,107.95,226467
2,7rwyiqrXd9U4Oly5StBrrn,The Star,EXO,SM,2013-12-09,0.73,0.906,4,-2.427,0,0.0689,0.038,0.0,0.419,0.46,100.014,247531
3,1Nm10NmlVLhzldj1ALxlWV,My Turn to Cry,EXO,SM,2013-12-09,0.551,0.645,0,-7.797,1,0.0421,0.204,2.67e-06,0.255,0.282,95.953,247059
4,2VNpT9fRk1kyksT0S4coZR,The First Snow,EXO,SM,2013-12-09,0.636,0.674,7,-6.623,0,0.0444,0.00542,0.0,0.145,0.814,82.985,207668
5,1EvB6tE5CHluLZaWm3r0bT,MAMA,EXO-K,SM,2012-04-09,0.629,0.963,0,-3.889,1,0.112,0.00515,0.0,0.262,0.528,90.015,270453
6,1VWSUWcVZEAPGBYVkevN3u,What Is Love,EXO-K,SM,2012-04-09,0.728,0.714,8,-3.667,1,0.0355,0.565,0.0,0.0544,0.785,131.919,261224
7,3AmxvnqctdvnJnyNPaHTbv,History,EXO-K,SM,2012-04-09,0.753,0.808,1,-3.264,1,0.0812,0.000252,0.000194,0.0371,0.603,110.856,209801
8,0vZtHRT1Ez9xmmxGRCNF8h,Angel,EXO-K,SM,2012-04-09,0.55,0.805,11,-5.127,0,0.0625,0.115,0.0,0.656,0.619,83.939,180175
9,5S5MZMXJBh9DrVeiyIT8Zr,Two Moons,EXO-K,SM,2012-04-09,0.834,0.716,8,-4.715,1,0.137,0.0147,6.55e-06,0.103,0.486,146.025,177000
10,4w65wiJvFz8ea3bbeFl7kI,Machine,EXO-K,SM,2012-04-09,0.714,0.948,6,-2.944,0,0.21,0.135,0.0,0.35,0.663,105.009,204182
11,5NSPsOGVNWYOMeeyZPF7HY,Overdose,EXO-K,SM,2014-08-06,0.498,0.917,5,-1.797,0,0.164,0.0615,0.0,0.358,0.652,112.357,205612
12,18Ptr7mwqViAKSrUZ0WyHm,Moonlight,EXO-K,SM,2014-08-06,0.669,0.747,11,-5.477,1,0.0312,0.166,0.0,0.168,0.492,122.001,265254
13,23dl021k6ZO3afFgS6TLr7,Thunder,EXO-K,SM,2014-08-06,0.722,0.771,11,-3.069,0,0.0915,0.337,0.0,0.282,0.773,97.98,191488
14,3abcr9RBiQk9bv8Z6ekm0J,Run,EXO-K,SM,2014-08-06,0.693,0.97,8,-3.421,1,0.0617,0.215,0.0,0.311,0.378,130.004,216197
15,7bDoM9W8OIuo0vDee6ofVY,"Love, Love, Love",EXO-K,SM,2014-08-06,0.647,0.879,6,-4.122,0,0.106,0.404,0.0,0.357,0.538,130.036,233531
16,4pi0Elz7B7cLfw37J3bYm9,Growl,EXO,SM,2013-08-05,0.681,0.814,11,-2.83,0,0.0603,0.145,0.0,0.556,0.876,89.993,207053
17,7n0D1iLva5zp4JcnlIMeVa,Wolf,EXO,SM,2013-08-05,0.643,0.912,7,-3.005,1,0.139,0.0986,0.0,0.196,0.456,140.014,230600
18,3Fm1KdUH8FmJOdtFi8MBvx,XOXO,EXO,SM,2013-08-05,0.707,0.689,1,-5.428,1,0.0421,0.00678,0.0,0.441,0.563,93.951,186018
19,546Y4NAdcGBeOpMWOvuJdw,Lucky,EXO,SM,2013-08-05,0.629,0.957,2,-3.008,1,0.0346,0.0168,0.0,0.284,0.282,127.982,203711
20,7M4eO9xXwmAnO0hq6XDles,"Baby, Don't Cry",EXO,SM,2013-08-05,0.653,0.827,5,-4.179,1,0.0417,0.344,0.0,0.144,0.421,137.946,233956
21,4rv6M1GFz98BRt6FBjKK6v,Black Pearl,EXO,SM,2013-08-05,0.556,0.829,5,-4.496,0,0.0426,0.00111,3.24e-05,0.102,0.5,137.042,186743
22,1Acgi7wxVD9OF3iQnFe8Q4,Don't Go,EXO,SM,2013-08-05,0.575,0.9,1,-3.723,1,0.0711,0.277,0.0,0.171,0.716,156.02,214380
23,7JZsqv8ooSRwgc4DGroZXS,Let Out the Beast,EXO,SM,2013-08-05,0.768,0.867,1,-4.122,0,0.0533,0.101,0.000406,0.0884,0.885,121.993,205880
